!YEAR=2017
!PERIOD=December
!VALUE=THB
!SCENARIO=Actual
!VIEW=YTD
!CUSTOM2=[None]
!CUSTOM3=[None]
!CUSTOM4=IMPFILE
!column_order=entity, account, ICP, custom1

!DATA
T2;C10011;[ICP None];BS;3448418446.82
T2;C10019;[ICP None];BS;-550697578.78
T2;C10021;[ICP None];BS;14148162737.43
T2;C10029;[ICP None];BS;-2004458964.79
T2;C10031;[ICP None];BS;7243500.00
T2;C10039;[ICP None];BS;-3553916.91
T2;C10041;[ICP None];BS;6237332427.42
T2;C10049;[ICP None];BS;-2914576469.04
T2;C10051;[ICP None];BS;28670076205.47
T2;C10059;[ICP None];BS;-9989473000.28
T2;C10071;[ICP None];BS;10238662.70
T2;C10079;[ICP None];BS;-4013020.98
T2;C10311;[ICP None];BS;2750065.96
T2;C10319;[ICP None];BS;-1075740.64
T2;C10321;[ICP None];BS;7481510.00
T2;C10329;[ICP None];BS;-4162986.10
T2;C10331;[ICP None];BS;2562017552.69
T2;C10339;[ICP None];BS;-1760739022.58
T2;C10551;[ICP None];BS;1132886656.17
T2;C11111;[ICP None];BS;82959284.66
T2;C12021;[ICP None];BS;12960552326.00
T2;C12029;[ICP None];BS;-3930169240.44
T2;C12041;[ICP None];BS;2480512849.90
T2;C12049;[ICP None];BS;-1775831952.84
T2;C12091;[ICP None];BS;172267300.95
T2;C12091;D2;BS;-3670200.00
T2;C12500;T9;BS;15000000.00
T2;C12500;[ICP None];BS;26500000.00
T2;C14010;[ICP None];BS;382058.00
T2;C14070;[ICP None];BS;2135651131.78
T2;C14070;D2;BS;1752277397.26
T2;C14180;D2;BS;13000000000.00
T2;C14180;T9;BS;90000000.00
T2;C14180;[ICP None];BS;10000000000.00
T2;C14930;[ICP None];BS;421704394.76
T2;C15010;[ICP None];BS;28476419.59
T2;C15040;[ICP None];BS;-1423862.68
T2;C15300;[ICP None];BS;-1363400957.94
T2;C15310;[ICP None];BS;3306244123.04
T2;C15310;T9;BS;32100.00
T2;C15310;YP;BS;-7209.66
T2;C15310;TC;BS;-47.58
T2;C15310;ZZ;BS;-8943.42
T2;C15310;SY;BS;393140.92
T2;C15310;T5;BS;1899905710.56
T2;C15310;M1;BS;-1915.52
T2;C15310;MG;BS;-11652.75
T2;C15310;ML;BS;4658692.76
T2;C15310;PP;BS;-1969.60
T2;C15310;SN;BS;87701.23
T2;C15310;T3;BS;2626636.00
T2;C15310;D2;BS;582446604.29
T2;C15310;BM;BS;5747219.67
T2;C15310;IG;BS;31467435.57
T2;C15310;IJ;BS;29283527.76
T2;C15310;IP;BS;33406.88
T2;C15310;K2;BS;-3643.37
T2;C16015;D2;BS;180000.00
T2;C16015;XG;BS;507284.18
T2;C16015;[ICP None];BS;886121309.48
T2;C16020;[ICP None];BS;258705402.83
T2;C16025;[ICP None];BS;17104522.24
T2;C16025;T9;BS;1312598.48
T2;C16025;D2;BS;172522836.18
T2;C16030;D2;BS;119176292.86
T2;C16030;IJ;BS;7781160.19
T2;C16030;IG;BS;30742971.63
T2;C16030;BM;BS;3892596.00
T2;C16030;T9;BS;30000.00
T2;C16030;T5;BS;731341436.45
T2;C16030;T4;BS;0.00
T2;C16030;T3;BS;33064696.26
T2;C16030;ML;BS;1307816.90
T2;C16030;[ICP None];BS;1477459886.74
T2;C16033;[ICP None];BS;195421510.58
T2;C16035;[ICP None];BS;87000.00
T2;C16070;[ICP None];BS;-544835379.75
T2;C16075;[ICP None];BS;359364335.58
T2;C16085;[ICP None];BS;119445.14
T2;C18070;[ICP None];BS;0.00
T2;C18100;[ICP None];BS;5609100916.26
T2;C18150;[ICP None];BS;0.00
T2;C20010;[ICP None];BS;-1160000000.00
T2;C20030;[ICP None];BS;0.00
T2;C20310;[ICP None];BS;-116000000.00
T2;C20330;[ICP None];BS;-10189428517.13
T2;C20330;D2;BS;8991154574.30
T2;C21153;[ICP None];BS;-29776668493.15
T2;C21157;[ICP None];BS;-33000000000.00
T2;C21158;[ICP None];BS;0.00
T2;C22155;[ICP None];BS;-179655.06
T2;C23501;[ICP None];BS;-131568606.99
T2;C25111;[ICP None];BS;-4610671674.44
T2;C25111;D2;BS;-1680.67
T2;C25111;IG;BS;-2152489.79
T2;C25111;GO;BS;-2178673.00
T2;C25111;ML;BS;0.00
T2;C25111;T3;BS;-1218076399.20
T2;C25111;T5;BS;-553992928.35
T2;C25111;XG;BS;-31253997.90
T2;C25121;[ICP None];BS;-48089425.11
T2;C25127;[ICP None];BS;-137055922.87
T2;C25131;[ICP None];BS;7609595031.30
T2;C25131;D2;BS;-8154795079.00
T2;C25151;D2;BS;-955945321.07
T2;C25151;[ICP None];BS;879082974.09
T2;C25153;[ICP None];BS;-3067979500.62
T2;C25153;D2;BS;-3016399925.17
T2;C25153;GO;BS;-.01
T2;C25153;CN;BS;-30995620.83
T2;C25153;IJ;BS;-47269734.35
T2;C25153;K2;BS;-203680.48
T2;C25153;IP;BS;16513.72
T2;C25153;IG;BS;-84432611.39
T2;C25153;BM;BS;-3021346.35
T2;C25153;XG;BS;-2515000.00
T2;C25153;ZZ;BS;-6373.24
T2;C25153;YP;BS;5631734.64
T2;C25153;T5;BS;-40233954.08
T2;C25153;ND;BS;-5755482.14
T2;C25153;SY;BS;-2133241.43
T2;C25153;T3;BS;-714811.32
T2;C25153;SN;BS;-767081.77
T2;C25153;PP;BS;-5623.71
T2;C25153;ML;BS;697320.31
T2;C25153;MG;BS;34328.74
T2;C25153;M1;BS;6123.45
T2;C25155;D2;BS;681150029.93
T2;C25155;[ICP None];BS;-4259353638.67
T2;C25171;[ICP None];BS;-1038106522.69
T2;C25171;D2;BS;2623222.41
T2;C26156;[ICP None];BS;-2000000000.00
T2;C26160;[ICP None];BS;0.00
T2;C26551;[ICP None];BS;-6454136.29
T2;C30001;[ICP None];P3M111;-234958034.51
T2;C30001;[ICP None];P3M112;4668381180.64
T2;C30001;D2;P3M112;-5019401403.66
T2;C30001;T5;P3M113;-266000.00
T2;C30001;[ICP None];P3M113;-330700235.34
T2;C30001;[ICP None];P3M114;-3668748771.47
T2;C30001;T3;P3M114;2967720102.14
T2;C30001;[ICP None];P3M115;-23001852913.00
T2;C30001;[ICP None];P3M116;-831283086.67
T2;C30001;[ICP None];P3M121;-11258657850.50
T2;C30001;D2;P3M121;-23268427.27
T2;C30001;D2;P3M122;-850292.21
T2;C30001;IG;P3M122;-25120721.53
T2;C30001;[ICP None];P3M122;-202210651.23
T2;C30001;[ICP None];P3M123;-14223589717.92
T2;C30001;D2;P3M123;-26973000.00
T2;C30001;T3;P3M123;-25276372.05
T2;C30001;[ICP None];P3M124;-1258408955.15
T2;C30001;[ICP None];P3M131;-129389136.41
T2;C30001;D2;P3M131;-1561253.83
T2;C30001;[ICP None];P3M132;-3495119.29
T2;C30001;[ICP None];P3M133;-229497592.08
T2;C30001;[ICP None];P3M141;-1607113541.82
T2;C30001;D2;P3M141;-12488620.70
T2;C30001;IG;P3M141;-3513674.52
T2;C30001;T3;P3M141;-11619901.26
T2;C30001;T5;P3M141;-315000.00
T2;C30001;T9;P3M141;-150000.00
T2;C30001;D2;P3M2111;-104027523.02
T2;C30001;[ICP None];P3M2111;-2622917573.76
T2;C30001;[ICP None];P3M2112;-38235836.03
T2;C30001;IG;P3M2112;-141807760.60
T2;C30001;BM;P3M2112;15174172.83
T2;C30001;ML;P3M2112;-10162376.42
T2;C30001;D2;P3M2121;-42088123.56
T2;C30001;[ICP None];P3M2121;-294707537.59
T2;C30001;[ICP None];P3M311;-351052134.44
T2;C30001;D2;P3M311;-77459942.04
T2;C30001;BM;P3M311;-1228458.42
T2;C30001;IP;P3M311;-1551113.85
T2;C30001;K2;P3M311;198356.74
T2;C30001;ML;P3M311;-7973751.13
T2;C30001;M1;P3M311;-17978.06
T2;C30001;MG;P3M311;-109654.98
T2;C30001;PP;P3M311;7401.71
T2;C30001;SN;P3M311;-1515226.80
T2;C30001;YP;P3M311;138264.52
T2;C30001;SY;P3M311;-5939657.45
T2;C30001;[ICP None];P3M410;-92550.00
T2;C30001;[ICP None];P3M411;-263797863.98
T2;C30001;D2;P3M411;-51334780.54
T2;C30001;D2;P3M412;-10441137.05
